time_stamp,shop_id,pay_num,cate_2_name
2016/2/4,274,31,fast food
2016/2/5,274,12,fast food
2016/2/6,274,13,fast food
2016/2/7,274,2,fast food
2016/2/8,274,3,fast food
2016/2/9,274,3,fast food
2016/2/10,274,9,fast food
2016/2/11,274,16,fast food
2016/2/12,274,14,fast food
2016/2/13,274,11,fast food
2016/2/14,274,21,fast food
2016/2/15,274,32,fast food
2016/2/16,274,36,fast food
2016/2/17,274,32,fast food
2016/2/18,274,35,fast food
2016/2/19,274,39,fast food
2016/2/20,274,30,fast food
2016/2/21,274,24,fast food
2016/2/22,274,23,fast food
2016/2/23,274,31,fast food
2016/2/24,274,34,fast food
2016/2/25,274,46,fast food
2016/2/26,274,27,fast food
2016/2/27,274,34,fast food
2016/2/28,274,24,fast food
2016/2/29,274,36,fast food
2016/3/1,274,5,fast food
2016/3/2,274,36,fast food
2016/3/3,274,51,fast food
2016/3/4,274,47,fast food
2016/3/5,274,23,fast food
2016/3/6,274,31,fast food
2016/3/7,274,42,fast food
2016/3/8,274,34,fast food
2016/3/9,274,43,fast food
2016/3/10,274,33,fast food
2016/3/11,274,40,fast food
2016/3/12,274,34,fast food
2016/3/13,274,21,fast food
2016/3/14,274,33,fast food
2016/3/15,274,32,fast food
2016/3/16,274,23,fast food
2016/3/17,274,27,fast food
2016/3/18,274,27,fast food
2016/3/19,274,32,fast food
2016/3/20,274,26,fast food
2016/3/21,274,43,fast food
2016/3/22,274,50,fast food
2016/3/23,274,45,fast food
2016/3/24,274,31,fast food
2016/3/25,274,49,fast food
2016/3/26,274,35,fast food
2016/3/27,274,38,fast food
2016/3/28,274,52,fast food
2016/3/29,274,41,fast food
2016/3/30,274,44,fast food
2016/3/31,274,34,fast food
2016/4/1,274,42,fast food
2016/4/2,274,38,fast food
2016/4/3,274,26,fast food
2016/4/4,274,14,fast food
2016/4/5,274,38,fast food
2016/4/6,274,29,fast food
2016/4/7,274,27,fast food
2016/4/8,274,41,fast food
2016/4/9,274,24,fast food
2016/4/10,274,22,fast food
2016/4/11,274,33,fast food
2016/4/12,274,27,fast food
2016/4/13,274,36,fast food
2016/4/14,274,36,fast food
2016/4/15,274,36,fast food
2016/4/16,274,24,fast food
2016/4/17,274,26,fast food
2016/4/18,274,49,fast food
2016/4/19,274,17,fast food
2016/4/20,274,32,fast food
2016/4/21,274,41,fast food
2016/4/22,274,27,fast food
2016/4/23,274,32,fast food
2016/4/24,274,22,fast food
2016/4/25,274,34,fast food
2016/4/26,274,27,fast food
2016/4/27,274,43,fast food
2016/4/28,274,23,fast food
2016/4/29,274,27,fast food
2016/4/30,274,17,fast food
2016/5/1,274,16,fast food
2016/5/2,274,19,fast food
2016/5/3,274,27,fast food
2016/5/4,274,28,fast food
2016/5/5,274,46,fast food
2016/5/6,274,34,fast food
2016/5/7,274,26,fast food
2016/5/8,274,23,fast food
2016/5/9,274,35,fast food
2016/5/10,274,22,fast food
2016/5/11,274,29,fast food
2016/5/12,274,45,fast food
2016/5/13,274,43,fast food
2016/5/14,274,33,fast food
2016/5/15,274,29,fast food
2016/5/16,274,31,fast food
2016/5/17,274,33,fast food
2016/5/18,274,28,fast food
2016/5/19,274,57,fast food
2016/5/20,274,44,fast food
2016/5/21,274,30,fast food
2016/5/22,274,27,fast food
2016/5/23,274,49,fast food
2016/5/24,274,41,fast food
2016/5/25,274,30,fast food
2016/5/26,274,45,fast food
2016/5/27,274,39,fast food
2016/5/28,274,24,fast food
2016/5/29,274,20,fast food
2016/5/30,274,35,fast food
2016/5/31,274,36,fast food
2016/6/1,274,17,fast food
2016/6/2,274,46,fast food
2016/6/3,274,38,fast food
2016/6/4,274,25,fast food
2016/6/5,274,26,fast food
2016/6/6,274,32,fast food
2016/6/7,274,23,fast food
2016/6/8,274,38,fast food
2016/6/9,274,14,fast food
2016/6/10,274,15,fast food
2016/6/11,274,27,fast food
2016/6/12,274,33,fast food
2016/6/13,274,31,fast food
2016/6/14,274,29,fast food
2016/6/15,274,36,fast food
2016/6/16,274,43,fast food
2016/6/17,274,24,fast food
2016/6/18,274,26,fast food
2016/6/19,274,28,fast food
2016/6/20,274,55,fast food
2016/6/21,274,26,fast food
2016/6/22,274,39,fast food
2016/6/23,274,40,fast food
2016/6/24,274,42,fast food
2016/6/25,274,36,fast food
2016/6/26,274,34,fast food
2016/6/27,274,46,fast food
2016/6/28,274,33,fast food
2016/6/29,274,46,fast food
2016/6/30,274,33,fast food
2016/7/1,274,39,fast food
2016/7/2,274,32,fast food
2016/7/3,274,22,fast food
2016/7/4,274,35,fast food
2016/7/5,274,23,fast food
2016/7/6,274,26,fast food
2016/7/7,274,30,fast food
2016/7/8,274,13,fast food
2016/7/9,274,31,fast food
2016/7/10,274,21,fast food
2016/7/11,274,29,fast food
2016/7/12,274,23,fast food
2016/7/13,274,20,fast food
2016/7/14,274,18,fast food
2016/7/15,274,23,fast food
2016/7/16,274,19,fast food
2016/7/17,274,19,fast food
2016/7/18,274,29,fast food
2016/7/19,274,22,fast food
2016/7/20,274,30,fast food
2016/7/21,274,19,fast food
2016/7/22,274,28,fast food
2016/7/23,274,28,fast food
2016/7/24,274,20,fast food
2016/7/25,274,34,fast food
2016/7/26,274,28,fast food
2016/7/27,274,37,fast food
2016/7/28,274,32,fast food
2016/7/29,274,39,fast food
2016/7/30,274,39,fast food
2016/7/31,274,29,fast food
2016/8/1,274,39,fast food
2016/8/2,274,16,fast food
2016/8/3,274,37,fast food
2016/8/4,274,40,fast food
2016/8/5,274,39,fast food
2016/8/6,274,38,fast food
2016/8/7,274,35,fast food
2016/8/8,274,46,fast food
2016/8/9,274,39,fast food
2016/8/10,274,43,fast food
2016/8/11,274,22,fast food
2016/8/12,274,32,fast food
2016/8/13,274,43,fast food
2016/8/14,274,32,fast food
2016/8/15,274,38,fast food
2016/8/16,274,28,fast food
2016/8/17,274,40,fast food
2016/8/18,274,33,fast food
2016/8/19,274,31,fast food
2016/8/20,274,33,fast food
2016/8/21,274,34,fast food
2016/8/22,274,56,fast food
2016/8/23,274,25,fast food
2016/8/24,274,37,fast food
2016/8/25,274,21,fast food
2016/8/26,274,39,fast food
2016/8/27,274,34,fast food
2016/8/28,274,32,fast food
2016/8/29,274,39,fast food
2016/8/30,274,31,fast food
2016/8/31,274,45,fast food
2016/9/1,274,43,fast food
2016/9/2,274,42,fast food
2016/9/3,274,54,fast food
2016/9/4,274,40,fast food
2016/9/5,274,45,fast food
2016/9/6,274,36,fast food
2016/9/7,274,37,fast food
2016/9/8,274,43,fast food
2016/9/9,274,47,fast food
2016/9/10,274,44,fast food
2016/9/11,274,42,fast food
2016/9/12,274,44,fast food
2016/9/13,274,37,fast food
2016/9/14,274,38,fast food
2016/9/15,274,7,fast food
2016/9/16,274,33,fast food
2016/9/17,274,40,fast food
2016/9/18,274,28,fast food
2016/9/19,274,44,fast food
2016/9/20,274,29,fast food
2016/9/21,274,41,fast food
2016/9/22,274,25,fast food
2016/9/23,274,55,fast food
2016/9/24,274,39,fast food
2016/9/25,274,46,fast food
2016/9/26,274,44,fast food
2016/9/27,274,34,fast food
2016/9/28,274,38,fast food
2016/9/29,274,24,fast food
2016/9/30,274,41,fast food
2016/10/1,274,17,fast food
2016/10/2,274,28,fast food
2016/10/3,274,26,fast food
2016/10/4,274,14,fast food
2016/10/5,274,35,fast food
2016/10/6,274,40,fast food
2016/10/7,274,31,fast food
2016/10/8,274,25,fast food
2016/10/9,274,25,fast food
2016/10/10,274,32,fast food
2016/10/11,274,29,fast food
2016/10/12,274,35,fast food
2016/10/13,274,31,fast food
2016/10/14,274,39,fast food
2016/10/15,274,18,fast food
2016/10/16,274,27,fast food
2016/10/17,274,45,fast food
2016/10/18,274,40,fast food
2016/10/19,274,31,fast food
2016/10/20,274,30,fast food
2016/10/21,274,9,fast food
2016/10/22,274,29,fast food
2016/10/23,274,21,fast food
2016/10/24,274,41,fast food
2016/10/25,274,24,fast food
2016/10/26,274,33,fast food
2016/10/27,274,25,fast food
2016/10/28,274,31,fast food
2016/10/29,274,25,fast food
2016/10/30,274,21,fast food
2016/10/31,274,29,fast food
2016/1/1,533,47,convenience store
2016/1/2,533,32,convenience store
2016/1/3,533,34,convenience store
2016/1/4,533,74,convenience store
2016/1/5,533,25,convenience store
2016/1/6,533,63,convenience store
2016/1/7,533,108,convenience store
2016/1/8,533,107,convenience store
2016/1/9,533,64,convenience store
2016/1/10,533,51,convenience store
2016/1/11,533,100,convenience store
2016/1/12,533,85,convenience store
2016/1/13,533,92,convenience store
2016/1/14,533,93,convenience store
2016/1/15,533,76,convenience store
2016/1/16,533,50,convenience store
2016/1/17,533,39,convenience store
2016/1/18,533,87,convenience store
2016/1/19,533,69,convenience store
2016/1/20,533,99,convenience store
2016/1/21,533,94,convenience store
2016/1/22,533,107,convenience store
2016/1/23,533,38,convenience store
2016/1/24,533,36,convenience store
2016/1/25,533,39,convenience store
2016/1/26,533,85,convenience store
2016/1/27,533,81,convenience store
2016/1/28,533,91,convenience store
2016/1/29,533,98,convenience store
2016/1/30,533,57,convenience store
2016/1/31,533,45,convenience store
2016/2/1,533,89,convenience store
2016/2/2,533,79,convenience store
2016/2/3,533,87,convenience store
2016/2/4,533,70,convenience store
2016/2/5,533,41,convenience store
2016/2/6,533,29,convenience store
2016/2/7,533,10,convenience store
2016/2/8,533,11,convenience store
2016/2/9,533,20,convenience store
2016/2/10,533,13,convenience store
2016/2/11,533,23,convenience store
2016/2/12,533,15,convenience store
2016/2/13,533,21,convenience store
2016/2/14,533,40,convenience store
2016/2/15,533,53,convenience store
2016/2/16,533,60,convenience store
2016/2/17,533,48,convenience store
2016/2/18,533,45,convenience store
2016/2/19,533,57,convenience store
2016/2/20,533,33,convenience store
2016/2/21,533,31,convenience store
2016/2/22,533,71,convenience store
2016/2/23,533,67,convenience store
2016/2/24,533,83,convenience store
2016/2/25,533,71,convenience store
2016/2/26,533,88,convenience store
2016/2/27,533,36,convenience store
2016/2/28,533,32,convenience store
2016/2/29,533,66,convenience store
2016/3/1,533,73,convenience store
2016/3/2,533,82,convenience store
2016/3/3,533,105,convenience store
2016/3/4,533,108,convenience store
2016/3/5,533,54,convenience store
2016/3/6,533,46,convenience store
2016/3/7,533,84,convenience store
2016/3/8,533,98,convenience store
2016/3/9,533,95,convenience store
2016/3/10,533,94,convenience store
2016/3/11,533,92,convenience store
2016/3/12,533,39,convenience store
2016/3/13,533,28,convenience store
2016/3/14,533,89,convenience store
2016/3/15,533,92,convenience store
2016/3/16,533,96,convenience store
2016/3/17,533,113,convenience store
2016/3/18,533,87,convenience store
2016/3/19,533,67,convenience store
2016/3/20,533,51,convenience store
2016/3/21,533,81,convenience store
2016/3/22,533,71,convenience store
2016/3/23,533,90,convenience store
2016/3/24,533,87,convenience store
2016/3/25,533,100,convenience store
2016/3/26,533,68,convenience store
2016/3/27,533,43,convenience store
2016/3/28,533,89,convenience store
2016/3/29,533,87,convenience store
2016/3/30,533,109,convenience store
2016/3/31,533,129,convenience store
2016/4/1,533,112,convenience store
2016/4/2,533,44,convenience store
2016/4/3,533,34,convenience store
2016/4/4,533,25,convenience store
2016/4/5,533,97,convenience store
2016/4/6,533,110,convenience store
2016/4/7,533,132,convenience store
2016/4/8,533,138,convenience store
2016/4/9,533,88,convenience store
2016/4/10,533,49,convenience store
2016/4/11,533,120,convenience store
2016/4/12,533,115,convenience store
2016/4/13,533,123,convenience store
2016/4/14,533,129,convenience store
2016/4/15,533,138,convenience store
2016/4/16,533,42,convenience store
2016/4/17,533,36,convenience store
2016/4/18,533,134,convenience store
2016/4/19,533,105,convenience store
2016/4/20,533,113,convenience store
2016/4/21,533,126,convenience store
2016/4/22,533,120,convenience store
2016/4/23,533,85,convenience store
2016/4/24,533,67,convenience store
2016/4/25,533,84,convenience store
2016/4/26,533,128,convenience store
2016/4/27,533,121,convenience store
2016/4/28,533,22,convenience store
2016/4/29,533,7,convenience store
2016/4/30,533,59,convenience store
2016/5/1,533,60,convenience store
2016/5/2,533,26,convenience store
2016/5/3,533,16,convenience store
2016/5/4,533,102,convenience store
2016/5/5,533,154,convenience store
2016/5/6,533,125,convenience store
2016/5/7,533,82,convenience store
2016/5/8,533,37,convenience store
2016/5/9,533,114,convenience store
2016/5/10,533,119,convenience store
2016/5/11,533,139,convenience store
2016/5/12,533,145,convenience store
2016/5/13,533,163,convenience store
2016/5/14,533,98,convenience store
2016/5/15,533,67,convenience store
2016/5/16,533,34,convenience store
2016/5/17,533,2,convenience store
2016/5/18,533,67,convenience store
2016/5/19,533,133,convenience store
2016/5/20,533,125,convenience store
2016/5/21,533,68,convenience store
2016/5/22,533,38,convenience store
2016/5/23,533,142,convenience store
2016/5/24,533,165,convenience store
2016/5/25,533,129,convenience store
2016/5/26,533,161,convenience store
2016/5/27,533,67,convenience store
2016/5/28,533,76,convenience store
2016/5/29,533,59,convenience store
2016/5/30,533,143,convenience store
2016/5/31,533,150,convenience store
2016/6/1,533,147,convenience store
2016/6/2,533,133,convenience store
2016/6/3,533,107,convenience store
2016/6/4,533,42,convenience store
2016/6/5,533,54,convenience store
2016/6/6,533,129,convenience store
2016/6/7,533,143,convenience store
2016/6/8,533,163,convenience store
2016/6/9,533,51,convenience store
2016/6/10,533,49,convenience store
2016/6/11,533,42,convenience store
2016/6/12,533,117,convenience store
2016/6/13,533,112,convenience store
2016/6/14,533,94,convenience store
2016/6/15,533,82,convenience store
2016/6/16,533,14,convenience store
2016/6/17,533,31,convenience store
2016/6/18,533,41,convenience store
2016/6/19,533,18,convenience store
2016/6/20,533,10,convenience store
2016/6/21,533,30,convenience store
2016/6/22,533,114,convenience store
2016/6/23,533,108,convenience store
2016/6/24,533,106,convenience store
2016/6/25,533,72,convenience store
2016/6/26,533,58,convenience store
2016/6/27,533,160,convenience store
2016/6/28,533,125,convenience store
2016/6/29,533,89,convenience store
2016/6/30,533,38,convenience store
2016/7/1,533,94,convenience store
2016/7/2,533,60,convenience store
2016/7/3,533,67,convenience store
2016/7/4,533,110,convenience store
2016/7/5,533,84,convenience store
2016/7/6,533,70,convenience store
2016/7/7,533,81,convenience store
2016/7/8,533,85,convenience store
2016/7/9,533,44,convenience store
2016/7/10,533,59,convenience store
2016/7/11,533,151,convenience store
2016/7/12,533,94,convenience store
2016/7/13,533,117,convenience store
2016/7/14,533,134,convenience store
2016/7/15,533,165,convenience store
2016/7/16,533,74,convenience store
2016/7/17,533,71,convenience store
2016/7/18,533,136,convenience store
2016/7/19,533,162,convenience store
2016/7/20,533,136,convenience store
2016/7/21,533,199,convenience store
2016/7/22,533,167,convenience store
2016/7/23,533,79,convenience store
2016/7/24,533,66,convenience store
2016/7/25,533,147,convenience store
2016/7/26,533,183,convenience store
2016/7/27,533,119,convenience store
2016/7/28,533,45,convenience store
2016/7/29,533,64,convenience store
2016/7/30,533,84,convenience store
2016/7/31,533,68,convenience store
2016/8/1,533,125,convenience store
2016/8/2,533,32,convenience store
2016/8/3,533,91,convenience store
2016/8/4,533,97,convenience store
2016/8/5,533,169,convenience store
2016/8/6,533,88,convenience store
2016/8/7,533,71,convenience store
2016/8/8,533,147,convenience store
2016/8/9,533,151,convenience store
2016/8/10,533,132,convenience store
2016/8/11,533,158,convenience store
2016/8/12,533,174,convenience store
2016/8/13,533,72,convenience store
2016/8/14,533,74,convenience store
2016/8/15,533,190,convenience store
2016/8/16,533,148,convenience store
2016/8/17,533,93,convenience store
2016/8/18,533,180,convenience store
2016/8/19,533,204,convenience store
2016/8/20,533,97,convenience store
2016/8/21,533,72,convenience store
2016/8/22,533,163,convenience store
2016/8/23,533,171,convenience store
2016/8/24,533,182,convenience store
2016/8/25,533,91,convenience store
2016/8/26,533,87,convenience store
2016/8/27,533,54,convenience store
2016/8/28,533,89,convenience store
2016/8/29,533,157,convenience store
2016/8/30,533,148,convenience store
2016/8/31,533,184,convenience store
2016/9/1,533,184,convenience store
2016/9/2,533,167,convenience store
2016/9/3,533,92,convenience store
2016/9/4,533,58,convenience store
2016/9/5,533,176,convenience store
2016/9/6,533,145,convenience store
2016/9/7,533,211,convenience store
2016/9/8,533,163,convenience store
2016/9/9,533,102,convenience store
2016/9/10,533,49,convenience store
2016/9/11,533,68,convenience store
2016/9/12,533,167,convenience store
2016/9/13,533,169,convenience store
2016/9/14,533,184,convenience store
2016/9/15,533,42,convenience store
2016/9/16,533,39,convenience store
2016/9/17,533,42,convenience store
2016/9/18,533,100,convenience store
2016/9/19,533,147,convenience store
2016/9/20,533,164,convenience store
2016/9/21,533,166,convenience store
2016/9/22,533,153,convenience store
2016/9/23,533,109,convenience store
2016/9/24,533,80,convenience store
2016/9/25,533,89,convenience store
2016/9/26,533,188,convenience store
2016/9/27,533,129,convenience store
2016/9/28,533,106,convenience store
2016/9/29,533,183,convenience store
2016/9/30,533,153,convenience store
2016/10/1,533,74,convenience store
2016/10/2,533,61,convenience store
2016/10/3,533,38,convenience store
2016/10/4,533,50,convenience store
2016/10/5,533,49,convenience store
2016/10/6,533,58,convenience store
2016/10/7,533,64,convenience store
2016/10/8,533,132,convenience store
2016/10/9,533,129,convenience store
2016/10/10,533,141,convenience store
2016/10/11,533,164,convenience store
2016/10/12,533,171,convenience store
2016/10/13,533,184,convenience store
2016/10/14,533,160,convenience store
2016/10/15,533,74,convenience store
2016/10/16,533,58,convenience store
2016/10/17,533,167,convenience store
2016/10/18,533,165,convenience store
2016/10/19,533,87,convenience store
2016/10/20,533,115,convenience store
2016/10/21,533,51,convenience store
2016/10/22,533,80,convenience store
2016/10/23,533,101,convenience store
2016/10/24,533,131,convenience store
2016/10/25,533,131,convenience store
2016/10/26,533,152,convenience store
2016/10/27,533,74,convenience store
2016/10/28,533,97,convenience store
2016/10/29,533,117,convenience store
2016/10/30,533,96,convenience store
2016/10/31,533,151,convenience store
2016/1/1,710,87,fast food
2016/1/2,710,69,fast food
2016/1/3,710,64,fast food
2016/1/4,710,28,fast food
2016/1/5,710,76,fast food
2016/1/6,710,83,fast food
2016/1/7,710,84,fast food
2016/1/8,710,85,fast food
2016/1/9,710,115,fast food
2016/1/10,710,80,fast food
2016/1/11,710,77,fast food
2016/1/12,710,84,fast food
2016/1/13,710,103,fast food
2016/1/14,710,80,fast food
2016/1/15,710,98,fast food
2016/1/16,710,100,fast food
2016/1/17,710,105,fast food
2016/1/18,710,81,fast food
2016/1/19,710,93,fast food
2016/1/20,710,73,fast food
2016/1/21,710,84,fast food
2016/1/22,710,78,fast food
2016/1/23,710,64,fast food
2016/1/24,710,61,fast food
2016/1/25,710,123,fast food
2016/1/26,710,146,fast food
2016/1/27,710,111,fast food
2016/1/28,710,130,fast food
2016/1/29,710,151,fast food
2016/1/30,710,186,fast food
2016/1/31,710,147,fast food
2016/2/1,710,147,fast food
2016/2/2,710,140,fast food
2016/2/3,710,133,fast food
2016/2/4,710,124,fast food
2016/2/5,710,137,fast food
2016/2/6,710,137,fast food
2016/2/7,710,64,fast food
2016/2/8,710,112,fast food
2016/2/9,710,91,fast food
2016/2/10,710,80,fast food
2016/2/11,710,91,fast food
2016/2/12,710,100,fast food
2016/2/13,710,79,fast food
2016/2/14,710,145,fast food
2016/2/15,710,127,fast food
2016/2/16,710,96,fast food
2016/2/17,710,93,fast food
2016/2/18,710,80,fast food
2016/2/19,710,85,fast food
2016/2/20,710,79,fast food
2016/2/21,710,59,fast food
2016/2/22,710,67,fast food
2016/2/23,710,85,fast food
2016/2/24,710,92,fast food
2016/2/25,710,88,fast food
2016/2/26,710,96,fast food
2016/2/27,710,106,fast food
2016/2/28,710,98,fast food
2016/2/29,710,70,fast food
2016/3/1,710,83,fast food
2016/3/2,710,60,fast food
2016/3/3,710,84,fast food
2016/3/4,710,94,fast food
2016/3/5,710,84,fast food
2016/3/6,710,92,fast food
2016/3/7,710,41,fast food
2016/3/8,710,42,fast food
2016/3/9,710,26,fast food
2016/3/10,710,25,fast food
2016/3/11,710,51,fast food
2016/3/12,710,73,fast food
2016/3/13,710,57,fast food
2016/3/14,710,53,fast food
2016/3/15,710,46,fast food
2016/3/16,710,55,fast food
2016/3/17,710,49,fast food
2016/3/18,710,67,fast food
2016/3/19,710,74,fast food
2016/3/20,710,80,fast food
2016/3/21,710,49,fast food
2016/3/22,710,71,fast food
2016/3/23,710,55,fast food
2016/3/24,710,44,fast food
2016/3/25,710,78,fast food
2016/3/26,710,83,fast food
2016/3/27,710,64,fast food
2016/3/28,710,100,fast food
2016/3/29,710,100,fast food
2016/3/30,710,90,fast food
2016/3/31,710,78,fast food
2016/4/1,710,74,fast food
2016/4/2,710,93,fast food
2016/4/3,710,77,fast food
2016/4/4,710,47,fast food
2016/4/5,710,63,fast food
2016/4/6,710,43,fast food
2016/4/7,710,75,fast food
2016/4/8,710,59,fast food
2016/4/9,710,102,fast food
2016/4/10,710,63,fast food
2016/4/11,710,55,fast food
2016/4/12,710,46,fast food
2016/4/13,710,66,fast food
2016/4/14,710,46,fast food
2016/4/15,710,55,fast food
2016/4/16,710,78,fast food
2016/4/17,710,74,fast food
2016/4/18,710,58,fast food
2016/4/19,710,62,fast food
2016/4/20,710,81,fast food
2016/4/21,710,56,fast food
2016/4/22,710,77,fast food
2016/4/23,710,87,fast food
2016/4/24,710,82,fast food
2016/4/25,710,69,fast food
2016/4/26,710,52,fast food
2016/4/27,710,64,fast food
2016/4/28,710,65,fast food
2016/4/29,710,66,fast food
2016/4/30,710,74,fast food
2016/5/1,710,57,fast food
2016/5/2,710,63,fast food
2016/5/3,710,62,fast food
2016/5/4,710,53,fast food
2016/5/5,710,55,fast food
2016/5/6,710,64,fast food
2016/5/7,710,79,fast food
2016/5/8,710,77,fast food
2016/5/9,710,53,fast food
2016/5/10,710,61,fast food
2016/5/11,710,52,fast food
2016/5/12,710,59,fast food
2016/5/13,710,68,fast food
2016/5/14,710,94,fast food
2016/5/15,710,95,fast food
2016/5/16,710,82,fast food
2016/5/17,710,98,fast food
2016/5/18,710,81,fast food
2016/5/19,710,99,fast food
2016/5/20,710,90,fast food
2016/5/21,710,120,fast food
2016/5/22,710,131,fast food
2016/5/23,710,70,fast food
2016/5/24,710,83,fast food
2016/5/25,710,92,fast food
2016/5/26,710,66,fast food
2016/5/27,710,72,fast food
2016/5/28,710,90,fast food
2016/5/29,710,80,fast food
2016/5/30,710,68,fast food
2016/5/31,710,86,fast food
2016/6/1,710,98,fast food
2016/6/2,710,63,fast food
2016/6/3,710,82,fast food
2016/6/4,710,82,fast food
2016/6/5,710,68,fast food
2016/6/6,710,63,fast food
2016/6/7,710,53,fast food
2016/6/8,710,68,fast food
2016/6/9,710,49,fast food
2016/6/10,710,72,fast food
2016/6/11,710,60,fast food
2016/6/12,710,60,fast food
2016/6/13,710,50,fast food
2016/6/14,710,81,fast food
2016/6/15,710,67,fast food
2016/6/16,710,93,fast food
2016/6/17,710,58,fast food
2016/6/18,710,100,fast food
2016/6/19,710,90,fast food
2016/6/20,710,93,fast food
2016/6/21,710,92,fast food
2016/6/22,710,104,fast food
2016/6/23,710,105,fast food
2016/6/24,710,114,fast food
2016/6/25,710,175,fast food
2016/6/26,710,130,fast food
2016/6/27,710,86,fast food
2016/6/28,710,61,fast food
2016/6/29,710,62,fast food
2016/6/30,710,56,fast food
2016/7/1,710,75,fast food
2016/7/2,710,105,fast food
2016/7/3,710,74,fast food
2016/7/4,710,68,fast food
2016/7/5,710,77,fast food
2016/7/6,710,96,fast food
2016/7/7,710,67,fast food
2016/7/8,710,80,fast food
2016/7/9,710,114,fast food
2016/7/10,710,103,fast food
2016/7/11,710,85,fast food
2016/7/12,710,88,fast food
2016/7/13,710,77,fast food
2016/7/14,710,76,fast food
2016/7/15,710,68,fast food
2016/7/16,710,105,fast food
2016/7/17,710,88,fast food
2016/7/18,710,69,fast food
2016/7/19,710,72,fast food
2016/7/20,710,74,fast food
2016/7/21,710,74,fast food
2016/7/22,710,86,fast food
2016/7/23,710,98,fast food
2016/7/24,710,75,fast food
2016/7/25,710,70,fast food
2016/7/26,710,70,fast food
2016/7/27,710,72,fast food
2016/7/28,710,70,fast food
2016/7/29,710,60,fast food
2016/7/30,710,93,fast food
2016/7/31,710,84,fast food
2016/8/1,710,67,fast food
2016/8/2,710,66,fast food
2016/8/3,710,67,fast food
2016/8/4,710,65,fast food
2016/8/5,710,68,fast food
2016/8/6,710,78,fast food
2016/8/7,710,85,fast food
2016/8/8,710,44,fast food
2016/8/9,710,314,fast food
2016/8/10,710,179,fast food
2016/8/11,710,209,fast food
2016/8/12,710,210,fast food
2016/8/13,710,235,fast food
2016/8/14,710,200,fast food
2016/8/15,710,79,fast food
2016/8/16,710,86,fast food
2016/8/17,710,78,fast food
2016/8/18,710,73,fast food
2016/8/19,710,84,fast food
2016/8/20,710,109,fast food
2016/8/21,710,102,fast food
2016/8/22,710,106,fast food
2016/8/23,710,84,fast food
2016/8/24,710,76,fast food
2016/8/25,710,79,fast food
2016/8/26,710,102,fast food
2016/8/27,710,126,fast food
2016/8/28,710,95,fast food
2016/8/29,710,74,fast food
2016/8/30,710,82,fast food
2016/8/31,710,69,fast food
2016/9/1,710,65,fast food
2016/9/2,710,78,fast food
2016/9/3,710,99,fast food
2016/9/4,710,76,fast food
2016/9/5,710,61,fast food
2016/9/6,710,69,fast food
2016/9/7,710,69,fast food
2016/9/8,710,75,fast food
2016/9/9,710,85,fast food
2016/9/10,710,99,fast food
2016/9/11,710,67,fast food
2016/9/12,710,71,fast food
2016/9/13,710,66,fast food
2016/9/14,710,71,fast food
2016/9/15,710,66,fast food
2016/9/16,710,62,fast food
2016/9/17,710,76,fast food
2016/9/18,710,50,fast food
2016/9/19,710,53,fast food
2016/9/20,710,59,fast food
2016/9/21,710,79,fast food
2016/9/22,710,79,fast food
2016/9/23,710,88,fast food
2016/9/24,710,98,fast food
2016/9/25,710,76,fast food
2016/9/26,710,76,fast food
2016/9/27,710,71,fast food
2016/9/28,710,72,fast food
2016/9/29,710,70,fast food
2016/9/30,710,74,fast food
2016/10/1,710,85,fast food
2016/10/2,710,90,fast food
2016/10/3,710,66,fast food
2016/10/4,710,69,fast food
2016/10/5,710,76,fast food
2016/10/6,710,71,fast food
2016/10/7,710,79,fast food
2016/10/8,710,75,fast food
2016/10/9,710,50,fast food
2016/10/10,710,72,fast food
2016/10/11,710,80,fast food
2016/10/12,710,60,fast food
2016/10/13,710,79,fast food
2016/10/14,710,94,fast food
2016/10/15,710,88,fast food
2016/10/16,710,81,fast food
2016/10/17,710,64,fast food
2016/10/18,710,56,fast food
2016/10/19,710,64,fast food
2016/10/20,710,78,fast food
2016/10/21,710,85,fast food
2016/10/22,710,85,fast food
2016/10/23,710,104,fast food
2016/10/24,710,54,fast food
2016/10/25,710,67,fast food
2016/10/26,710,58,fast food
2016/10/27,710,58,fast food
2016/10/28,710,69,fast food
2016/10/29,710,81,fast food
2016/10/30,710,65,fast food
2016/10/31,710,60,fast food
2016/1/1,727,87,barbecue
2016/1/2,727,87,barbecue
2016/1/3,727,68,barbecue
2016/1/4,727,35,barbecue
2016/1/5,727,27,barbecue
2016/1/6,727,54,barbecue
2016/1/7,727,47,barbecue
2016/1/8,727,55,barbecue
2016/1/9,727,80,barbecue
2016/1/10,727,80,barbecue
2016/1/11,727,43,barbecue
2016/1/12,727,47,barbecue
2016/1/13,727,43,barbecue
2016/1/14,727,48,barbecue
2016/1/15,727,48,barbecue
2016/1/16,727,83,barbecue
2016/1/17,727,85,barbecue
2016/1/18,727,27,barbecue
2016/1/19,727,44,barbecue
2016/1/20,727,50,barbecue
2016/1/21,727,54,barbecue
2016/1/22,727,50,barbecue
2016/1/23,727,65,barbecue
2016/1/24,727,55,barbecue
2016/1/25,727,33,barbecue
2016/1/26,727,28,barbecue
2016/1/27,727,44,barbecue
2016/1/28,727,36,barbecue
